floral_id,num_orders,week
1558,166,151
2581,162,151
1962,164,151
2760,21,151
1525,19,151
2304,10,151
2664,223,151
2569,100,151
2490,152,151
1885,443,151
1993,350,151
2539,248,151
2139,30,151
2631,57,151
1248,80,151
1778,251,151
1062,335,151
2707,658,151
1207,48,151
1230,75,151
2322,110,151
2290,1080,151
1727,172,151
1109,699,151
1571,55,151
2956,75,151
2104,41,151
2577,58,151
2640,150,151
1878,61,151
2306,31,151
1216,56,151
2126,25,151
2826,370,151
1754,392,151
1971,113,151
1902,23,151
1247,20,151
1770,21,151
1198,72,151
1311,214,151
1803,215,151
1438,78,151
2494,56,151
1847,57,151
1558,124,151
2581,183,151
1962,285,151
2867,25,151
2760,109,151
1525,183,151
2704,114,151
2492,31,151
1543,54,151
2304,38,151
2664,158,151
2569,162,151
2490,134,151
1885,506,151
1993,364,151
2539,195,151
2139,28,151
2631,40,151
1248,32,151
1778,125,151
1062,213,151
2707,257,151
1207,66,151
2322,106,151
2290,649,151
1727,220,151
1109,347,151
1571,115,151
2956,81,151
2104,87,151
2577,76,151
2640,145,151
1878,150,151
2306,17,151
1216,73,151
2126,24,151
2826,328,151
1754,411,151
1971,187,151
1902,22,151
1770,21,151
1558,155,151
2581,139,151
1962,191,151
1445,42,151
2444,18,151
2867,32,151
2760,120,151
1525,103,151
2704,194,151
2492,36,151
1543,45,151
2304,34,151
2664,305,151
2569,244,151
2490,137,151
1885,1046,151
1993,713,151
2539,632,151
2139,52,151
2631,252,151
1248,168,151
1778,730,151
1062,770,151
2707,1229,151
1207,87,151
1230,115,151
2322,210,151
2290,3132,151
1727,619,151
1109,2555,151
1571,115,151
2956,99,151
2104,80,151
2577,95,151
2640,184,151
1878,164,151
1216,253,151
2126,33,151
2826,696,151
1754,809,151
1971,186,151
1902,33,151
1247,32,151
1770,34,151
1198,383,151
1311,512,151
1803,511,151
1438,114,151
2494,139,151
1847,93,151
1558,239,151
2581,182,151
1962,465,151
1445,44,151
2444,35,151
2760,282,151
1525,623,151
2704,604,151
2492,60,151
1543,88,151
2304,81,151
2664,417,151
2569,366,151
2490,318,151
1885,72,151
1993,111,151
2539,40,151
2139,25,151
2631,44,151
1248,39,151
1778,103,151
1062,194,151
2707,107,151
1207,117,151
2322,71,151
2290,421,151
1727,183,151
1109,256,151
2104,22,151
2577,15,151
2640,23,151
1878,21,151
1216,72,151
2126,22,151
2826,154,151
1754,749,151
1971,227,151
1558,239,151
2581,216,151
1962,188,151
2444,18,151
1525,14,151
2704,15,151
2492,27,151
1543,77,151
2304,43,151
2664,564,151
2569,628,151
2490,275,151
1885,784,151
1993,520,151
2539,440,151
2139,35,151
2631,202,151
1248,80,151
1778,553,151
1062,515,151
2707,842,151
1207,87,151
1230,88,151
2322,206,151
2290,1643,151
1727,300,151
1109,728,151
1571,55,151
2956,48,151
2640,93,151
1878,180,151
2306,47,151
1216,111,151
2126,48,151
2826,457,151
1754,400,151
1971,157,151
1247,18,151
1198,413,151
1311,514,151
1803,285,151
1438,64,151
1847,49,151
1558,280,151
2581,332,151
1962,418,151
1445,45,151
2867,20,151
2760,122,151
1525,134,151
2704,135,151
2492,31,151
1543,50,151
2304,38,151
2664,319,151
2569,240,151
2490,201,151
1885,706,151
1993,379,151
2539,305,151
2139,36,151
2631,99,151
1248,99,151
1778,474,151
1062,440,151
2707,902,151
1207,87,151
1230,64,151
2322,160,151
2290,1605,151
1727,306,151
1109,975,151
1571,149,151
2956,147,151
2577,78,151
2640,99,151
1878,106,151
2306,26,151
1216,72,151
2126,29,151
2826,531,151
1754,425,151
1971,160,151
1902,26,151
1247,35,151
1198,167,151
1311,250,151
1803,272,151
1438,100,151
2494,130,151
1847,72,151
1558,211,151
2581,228,151
1962,296,151
1445,49,151
2444,42,151
2867,59,151
2760,369,151
1525,452,151
2704,317,151
2492,40,151
1543,63,151
2304,44,151
2664,350,151
2569,237,151
2490,264,151
1885,59,151
1993,90,151
2539,31,151
1778,35,151
1062,110,151
2707,44,151
1207,72,151
1230,158,151
2322,100,151
2290,348,151
1727,164,151
1109,164,151
2640,19,151
2306,19,151
1216,58,151
2826,66,151
1754,830,151
1971,397,151
1558,202,151
2581,194,151
1962,186,151
2444,26,151
1525,12,151
2704,21,151
1543,67,151
2304,37,151
2664,461,151
2569,474,151
2490,291,151
1885,609,151
1993,585,151
2539,265,151
2139,57,151
2631,166,151
1248,102,151
1778,176,151
1062,464,151
2707,316,151
1230,76,151
2322,86,151
2290,2799,151
1727,293,151
1109,1576,151
1571,155,151
2956,96,151
2104,81,151
2640,296,151
1878,228,151
2306,37,151
1216,269,151
2126,112,151
2826,419,151
1754,475,151
1971,215,151
1902,30,151
1247,31,151
1770,35,151
1558,179,151
2581,155,151
1962,230,151
1445,65,151
2444,39,151
2867,40,151
2760,153,151
1525,226,151
2704,348,151
2492,84,151
1543,143,151
2304,113,151
2664,455,151
2569,327,151
2490,187,151
1885,257,151
1993,343,151
2539,159,151
2139,17,151
2631,24,151
1248,23,151
1778,110,151
1062,422,151
2707,338,151
1207,153,151
1230,236,151
2322,140,151
2290,1377,151
1727,298,151
1109,440,151
2577,28,151
2640,49,151
1878,64,151
2306,24,151
1216,47,151
2826,229,151
1754,333,151
1971,99,151
1558,136,151
2581,158,151
1962,143,151
1445,19,151
2444,23,151
2760,34,151
1525,47,151
2704,75,151
1543,39,151
2304,28,151
2664,202,151
2569,472,151
2490,164,151
1885,1525,151
1993,798,151
2539,287,151
2139,45,151
2631,97,151
1248,62,151
1778,657,151
1062,661,151
2707,1304,151
1207,92,151
1230,138,151
2322,190,151
2290,1954,151
1727,343,151
1109,1547,151
1571,81,151
2956,75,151
2577,73,151
2640,79,151
1878,56,151
2306,28,151
1216,88,151
2826,675,151
1754,526,151
1971,169,151
1902,25,151
1247,23,151
1770,25,151
1311,92,151
1803,92,151
1438,218,151
2494,279,151
1847,214,151
1558,290,151
2581,209,151
1962,329,151
1445,34,151
2444,33,151
2867,30,151
2760,291,151
1525,313,151
2704,255,151
2492,39,151
1543,98,151
2304,58,151
2664,327,151
2569,317,151
2490,206,151
1885,723,151
1993,319,151
2539,53,151
2139,29,151
2631,27,151
1248,50,151
1778,144,151
1062,208,151
2707,219,151
1207,180,151
1230,94,151
2322,155,151
2290,784,151
1727,209,151
1109,481,151
1571,103,151
2956,54,151
2104,77,151
2640,122,151
1878,93,151
2306,21,151
1216,129,151
2126,27,151
2826,243,151
1754,531,151
1971,280,151
1770,19,151
2581,177,151
1962,275,151
1445,34,151
2444,21,151
2867,12,151
2760,60,151
1525,50,151
2704,53,151
2492,27,151
1543,55,151
2664,257,151
2569,222,151
2490,176,151
1885,509,151
1993,426,151
2539,193,151
2139,19,151
2631,51,151
1248,37,151
1778,106,151
1062,181,151
2707,349,151
1207,171,151
1230,165,151
2322,138,151
2290,1064,151
1727,183,151
1109,315,151
1571,55,151
2577,41,151
2640,90,151
1878,78,151
1216,99,151
2126,19,151
2826,355,151
1754,481,151
1971,369,151
1247,17,151
1770,20,151
1558,219,151
2581,183,151
1962,227,151
1445,60,151
2444,23,151
2760,124,151
1525,61,151
2704,92,151
2492,28,151
1543,64,151
2304,32,151
2664,289,151
2569,291,151
2490,219,151
1885,660,151
1993,470,151
2539,125,151
2139,20,151
2631,41,151
1248,34,151
1778,175,151
1062,443,151
2707,274,151
1207,135,151
1230,76,151
2322,109,151
2290,1005,151
1727,155,151
1109,832,151
2577,18,151
2640,66,151
1878,47,151
1216,76,151
2126,36,151
2826,165,151
1754,269,151
1971,109,151
1902,21,151
1558,135,151
2581,139,151
1962,133,151
1445,36,151
2760,69,151
1525,64,151
2704,151,151
2492,27,151
1543,57,151
2664,231,151
2569,126,151
2490,151,151
1885,563,151
1993,409,151
2539,233,151
2139,28,151
2631,80,151
1248,32,151
1778,167,151
1062,266,151
2707,263,151
1207,103,151
1230,100,151
2322,132,151
2290,1414,151
1727,125,151
1109,986,151
1571,63,151
2956,39,151
2104,46,151
2577,34,151
2640,92,151
1878,80,151
2306,15,151
1216,89,151
2826,231,151
1754,348,151
1971,167,151
1770,22,151
1558,129,151
2581,122,151
1962,192,151
1445,27,151
2444,21,151
2867,24,151
2760,55,151
1525,50,151
2704,151,151
2492,22,151
1543,54,151
2304,34,151
2664,191,151
2569,194,151
2490,149,151
1885,363,151
1993,303,151
2539,213,151
2139,30,151
2631,136,151
1248,77,151
1778,281,151
1062,345,151
2707,527,151
1207,138,151
1230,161,151
2322,222,151
2290,565,151
1727,272,151
1109,525,151
2640,36,151
2126,21,151
2826,464,151
1754,176,151
1971,113,151
1902,17,151
1770,19,151
1311,98,151
1803,290,151
1438,49,151
2494,35,151
1847,49,151
1558,186,151
2581,205,151
1962,243,151
1445,27,151
2867,24,151
2760,49,151
1525,86,151
2704,49,151
1543,48,151
2304,29,151
2664,241,151
2569,237,151
2490,138,151
1885,380,151
1993,300,151
2539,327,151
2139,24,151
2631,66,151
1248,36,151
1778,219,151
1062,334,151
2707,610,151
1207,94,151
1230,101,151
2322,111,151
2290,648,151
1727,220,151
1109,488,151
1571,50,151
2577,51,151
2640,58,151
1878,47,151
2306,39,151
1216,60,151
2826,285,151
1754,225,151
1971,131,151
1902,21,151
1247,20,151
1198,151,151
1311,118,151
1803,193,151
1438,40,151
1847,39,151
1558,174,151
2581,232,151
1962,282,151
2444,27,151
2867,20,151
2760,127,151
1525,152,151
2704,124,151
2492,29,151
1543,52,151
2304,51,151
2664,244,151
2569,201,151
2490,122,151
1885,401,151
1993,315,151
2539,191,151
2139,40,151
2631,123,151
1248,117,151
1778,325,151
1062,463,151
2707,659,151
1207,61,151
1230,80,151
2322,105,151
2290,1562,151
1727,385,151
1109,838,151
1571,86,151
2956,95,151
2577,88,151
2640,75,151
1878,72,151
2306,28,151
1216,81,151
2126,34,151
2826,325,151
1754,499,151
1971,182,151
1247,20,151
1198,153,151
1311,77,151
1803,197,151
1438,66,151
2494,48,151
1847,50,151
1558,180,151
2581,206,151
1962,275,151
1445,22,151
2867,28,151
2760,66,151
1525,155,151
2704,128,151
2492,50,151
1543,75,151
2304,50,151
2664,425,151
2569,300,151
2490,228,151
1885,184,151
1993,166,151
2539,41,151
2139,21,151
2631,36,151
1248,44,151
1778,120,151
1062,168,151
2707,159,151
1207,129,151
1230,143,151
2322,88,151
2290,1452,151
1727,161,151
1109,257,151
2640,31,151
1878,28,151
1216,62,151
2826,156,151
1754,382,151
1971,187,151
1558,180,151
2581,162,151
1962,161,151
2444,21,151
2760,19,151
2704,22,151
1543,38,151
2304,40,151
2664,470,151
2569,638,151
2490,204,151
1885,418,151
1993,366,151
2539,146,151
2139,25,151
2631,48,151
1248,10,151
1778,102,151
1062,108,151
2707,128,151
1207,37,151
1230,34,151
2322,64,151
2290,321,151
1727,127,151
1109,381,151
1571,72,151
2577,76,151
2640,119,151
1878,120,151
2306,21,151
1216,55,151
2826,180,151
1754,273,151
1971,125,151
1902,18,151
1247,17,151
1770,17,151
1558,55,151
2581,101,151
1962,152,151
1445,46,151
2444,17,151
2867,43,151
2760,81,151
1525,93,151
2704,125,151
2492,23,151
1543,41,151
2304,33,151
2664,201,151
2569,106,151
2490,66,151
1885,382,151
2539,218,151
2139,35,151
2631,115,151
1248,29,151
1778,157,151
1062,218,151
2707,347,151
1207,125,151
1230,80,151
2322,146,151
2290,714,151
1727,216,151
1109,583,151
1571,52,151
2104,41,151
2577,37,151
2640,82,151
1878,60,151
2306,23,151
1216,92,151
2126,29,151
2826,242,151
1754,513,151
1971,204,151
1770,22,151
1558,181,151
2581,201,151
1962,242,151
1445,26,151
2444,17,151
2867,19,151
2760,73,151
1525,123,151
2704,102,151
2492,34,151
1543,87,151
2304,56,151
2664,309,151
2569,150,151
2490,179,151
1885,210,151
1993,222,151
2539,125,151
2631,39,151
1248,45,151
1778,189,151
1062,299,151
2707,198,151
1207,175,151
1230,175,151
2322,92,151
2290,1511,151
1727,159,151
1109,583,151
2640,32,151
1878,41,151
2306,24,151
1216,92,151
2126,27,151
2826,131,151
1754,362,151
1971,119,151
1902,14,151
1247,16,151
1558,211,151
2581,134,151
1962,197,151
2867,17,151
1525,24,151
2704,41,151
2492,22,151
1543,46,151
2664,267,151
2569,276,151
2490,233,151
1885,318,151
1993,192,151
2539,141,151
2139,54,151
2631,71,151
1248,51,151
1778,107,151
1062,220,151
2707,159,151
1207,140,151
1230,118,151
2322,96,151
2290,741,151
1727,370,151
1109,212,151
1571,51,151
2956,50,151
2577,28,151
2640,61,151
1878,41,151
1216,84,151
2126,27,151
2826,203,151
1754,470,151
1971,235,151
1770,20,151
1558,246,151
2581,200,151
1962,261,151
2760,64,151
1525,59,151
2704,79,151
1543,94,151
2304,53,151
2664,321,151
2569,359,151
2490,205,151
1885,650,151
1993,485,151
2539,276,151
2139,57,151
2631,125,151
1248,46,151
1778,121,151
1062,252,151
2707,344,151
1207,87,151
1230,155,151
2322,161,151
2290,913,151
1727,221,151
1109,674,151
1571,65,151
2104,47,151
2577,76,151
2640,154,151
1878,105,151
2306,23,151
1216,79,151
2126,20,151
2826,328,151
1754,479,151
1971,220,151
1902,23,151
1247,32,151
1558,193,151
2581,150,151
1962,214,151
1445,27,151
2760,156,151
1525,127,151
2704,332,151
1543,57,151
2304,34,151
2664,312,151
2569,278,151
2490,185,151
1885,503,151
1993,459,151
2539,515,151
2139,38,151
2631,96,151
1248,84,151
1778,525,151
1062,569,151
2707,1025,151
1207,156,151
1230,92,151
2322,179,151
2290,1880,151
1727,488,151
1109,1278,151
1571,75,151
2956,68,151
2577,17,151
2640,51,151
1878,24,151
1216,79,151
2126,29,151
2826,521,151
1754,587,151
1971,108,151
1770,21,151
1198,338,151
1311,365,151
1803,316,151
1438,60,151
2494,57,151
1847,46,151
1558,349,151
2581,223,151
1962,310,151
1445,37,151
2444,36,151
2867,32,151
2760,86,151
1525,278,151
2704,228,151
2492,29,151
1543,65,151
2304,41,151
2664,377,151
2569,271,151
2490,284,151
1885,494,151
1993,353,151
2539,169,151
2139,15,151
2631,53,151
1248,20,151
1778,162,151
1062,288,151
2707,260,151
1207,62,151
1230,72,151
2322,67,151
2290,1706,151
1727,165,151
1109,697,151
1571,55,151
2956,67,151
2104,41,151
2577,100,151
2640,215,151
1878,148,151
2306,16,151
1216,62,151
2126,41,151
2826,262,151
1754,346,151
1971,155,151
1770,21,151
1558,154,151
2581,162,151
1962,166,151
1445,29,151
2444,21,151
2867,63,151
2760,106,151
1525,86,151
2704,155,151
2492,29,151
1543,49,151
2304,28,151
2664,214,151
2569,248,151
2490,120,151
1885,202,151
1993,180,151
2539,65,151
2139,73,151
2631,143,151
1248,63,151
1778,218,151
1062,392,151
2707,309,151
1207,171,151
1230,95,151
2322,211,151
2290,1690,151
1727,219,151
1109,646,151
2104,37,151
2640,39,151
1878,23,151
2306,20,151
1216,85,151
2826,163,151
1754,1333,151
1971,651,151
1902,19,151
1247,18,151
1770,20,151
1558,268,151
2581,169,151
1962,268,151
1445,13,151
2760,25,151
2704,46,151
2492,34,151
1543,86,151
2304,62,151
2664,349,151
2569,443,151
2490,470,151
1885,605,151
1993,538,151
2539,198,151
2139,44,151
2631,112,151
1248,71,151
1778,249,151
1062,422,151
2707,446,151
1207,323,151
1230,266,151
2322,250,151
2290,2313,151
1727,230,151
1109,872,151
2577,69,151
2640,129,151
1878,105,151
2306,32,151
1216,111,151
2826,273,151
1754,451,151
1971,153,151
1770,24,151
1558,204,151
2581,270,151
1962,284,151
1445,27,151
2444,22,151
2867,36,151
2760,77,151
1525,85,151
2704,187,151
2492,24,151
1543,80,151
2304,39,151
2664,388,151
2569,392,151
2490,163,151
1885,472,151
1993,323,151
2539,166,151
2139,29,151
2631,59,151
1248,56,151
1778,256,151
1062,340,151
2707,579,151
1207,54,151
1230,63,151
2322,114,151
2290,991,151
1727,193,151
1109,589,151
1571,48,151
2956,29,151
2104,28,151
2577,64,151
2640,74,151
1878,29,151
2306,16,151
1216,60,151
2126,19,151
2826,307,151
1754,349,151
1971,126,151
1198,104,151
1311,150,151
1803,214,151
1438,58,151
2494,45,151
1847,55,151
1558,144,151
2581,160,151
1962,279,151
2867,14,151
2760,71,151
1525,111,151
2704,122,151
1543,51,151
2304,39,151
2664,206,151
2569,189,151
2490,173,151
1885,673,151
1993,551,151
2539,173,151
2139,19,151
2631,72,151
1248,77,151
1778,365,151
1062,522,151
2707,688,151
1207,90,151
1230,90,151
2322,142,151
2290,1129,151
1727,343,151
1109,736,151
2577,29,151
2640,32,151
1878,38,151
2306,22,151
1216,88,151
2826,535,151
1754,584,151
1971,188,151
1770,15,151
1311,63,151
1803,85,151
1438,82,151
2494,53,151
1847,70,151
1558,203,151
2581,292,151
1962,349,151
1445,22,151
2444,21,151
2867,16,151
2760,47,151
1525,52,151
2704,31,151
2492,26,151
1543,35,151
2304,22,151
2664,390,151
2569,366,151
2490,272,151
1885,1416,151
1993,737,151
2539,538,151
2139,63,151
2631,113,151
1248,107,151
1778,741,151
1062,538,151
2707,1237,151
1207,72,151
1230,97,151
2322,231,151
2290,2700,151
1727,520,151
1109,1435,151
1571,156,151
2956,164,151
2104,77,151
2577,261,151
2640,385,151
1878,246,151
2306,32,151
1216,141,151
2126,23,151
2826,734,151
1754,695,151
1971,290,151
1902,39,151
1247,49,151
1770,34,151
1198,199,151
1311,407,151
1803,618,151
1438,147,151
2494,115,151
1847,94,151
1558,235,151
2581,283,151
1962,439,151
1445,60,151
2444,43,151
2867,47,151
2760,336,151
1525,648,151
2704,459,151
2492,43,151
1543,88,151
2304,62,151
2664,522,151
2569,329,151
2490,310,151
1885,1639,151
1993,1196,151
2539,565,151
2139,50,151
2631,225,151
1248,169,151
1778,708,151
1062,749,151
2707,1466,151
1207,109,151
1230,152,151
2322,265,151
2290,1568,151
1727,565,151
1109,1189,151
1571,104,151
2956,86,151
2104,73,151
2577,66,151
2640,83,151
1878,118,151
2306,31,151
1216,119,151
2126,25,151
2826,677,151
1754,721,151
1971,187,151
1902,37,151
1247,38,151
1770,33,151
1198,177,151
1311,252,151
1803,340,151
1438,153,151
2494,148,151
1847,121,151
1558,355,151
2581,272,151
1962,364,151
1445,45,151
2444,35,151
2867,29,151
2760,177,151
1525,305,151
2704,281,151
2492,44,151
1543,86,151
2304,53,151
2664,329,151
2569,375,151
2490,392,151
1885,143,151
1993,165,151
2539,77,151
2139,24,151
2631,107,151
1248,43,151
1778,111,151
1062,241,151
2707,251,151
1207,126,151
1230,97,151
2322,81,151
2290,825,151
1727,208,151
1109,260,151
1571,24,151
2956,16,151
2104,27,151
2640,33,151
1878,25,151
1216,155,151
2126,22,151
2826,193,151
1754,537,151
1971,222,151
1902,15,151
1247,16,151
1558,181,151
2581,149,151
1962,208,151
2444,15,151
2760,22,151
1525,23,151
2704,36,151
2492,32,151
1543,73,151
2304,43,151
2664,472,151
2569,436,151
2490,266,151
1885,288,151
1993,243,151
2539,141,151
2139,29,151
2631,92,151
1248,29,151
1778,123,151
1062,160,151
2707,167,151
1207,64,151
1230,52,151
2290,815,151
1727,152,151
1109,476,151
2640,56,151
1878,35,151
1216,39,151
2826,180,151
1754,662,151
1971,230,151
1902,17,151
1247,17,151
1558,132,151
2581,176,151
1962,194,151
2444,19,151
2760,37,151
1525,17,151
2704,47,151
2492,23,151
1543,51,151
2304,20,151
2664,348,151
2569,473,151
2490,174,151
1885,88,151
1993,81,151
2539,63,151
2139,30,151
1778,121,151
1062,180,151
2707,70,151
1207,57,151
1230,84,151
2322,107,151
2290,222,151
1727,287,151
1109,282,151
1878,13,151
1216,40,151
2826,75,151
1754,184,151
1971,66,151
1438,21,151
1558,166,151
2581,190,151
1962,197,151
2760,20,151
1525,28,151
2704,20,151
1543,40,151
2304,40,151
2664,213,151
2569,90,151
2490,128,151
1885,556,151
1993,449,151
2539,291,151
2139,53,151
2631,121,151
1248,52,151
1778,385,151
1062,458,151
2707,702,151
1207,81,151
1230,90,151
2322,161,151
2290,1161,151
1727,314,151
1109,684,151
1571,56,151
2956,46,151
2577,57,151
2640,102,151
1878,78,151
1216,87,151
2826,488,151
1754,479,151
1971,181,151
1902,23,151
1247,23,151
1770,21,151
1198,159,151
1311,197,151
1803,184,151
1438,78,151
2494,60,151
1847,82,151
1558,189,151
2581,203,151
1962,313,151
1445,38,151
2444,33,151
2867,29,151
2760,117,151
1525,215,151
2704,130,151
2492,35,151
1543,45,151
2304,30,151
2664,290,151
2569,263,151
2490,245,151
1885,273,151
1993,204,151
2539,156,151
2139,34,151
2631,131,151
1248,61,151
1778,295,151
1062,284,151
2707,549,151
1207,89,151
1230,53,151
2322,75,151
2290,1040,151
1727,216,151
1109,560,151
2577,32,151
2640,54,151
1878,37,151
2306,29,151
1216,70,151
2126,61,151
2826,384,151
1754,262,151
1971,104,151
1770,24,151
1198,91,151
1803,105,151
1438,125,151
2494,112,151
1847,70,151
1558,154,151
2581,174,151
1962,194,151
2760,78,151
1525,148,151
2704,117,151
2492,49,151
1543,86,151
2664,207,151
2569,149,151
2490,104,151
1885,610,151
1993,450,151
2539,302,151
2139,43,151
2631,130,151
1248,89,151
1778,341,151
1062,473,151
2707,941,151
1207,53,151
1230,54,151
2322,144,151
2290,1209,151
1727,387,151
1109,749,151
1571,66,151
2956,70,151
2577,97,151
2640,126,151
1878,97,151
2306,19,151
1216,86,151
2126,26,151
2826,434,151
1754,395,151
1971,177,151
1902,25,151
1247,28,151
1770,25,151
1198,231,151
1311,238,151
1803,307,151
1438,68,151
2494,60,151
1847,56,151
1558,245,151
2581,206,151
1962,331,151
1445,42,151
2444,22,151
2867,44,151
2760,215,151
1525,262,151
2704,181,151
1543,63,151
2304,41,151
2664,272,151
2569,371,151
2490,201,151
1885,192,151
1993,171,151
2539,68,151
2139,31,151
2631,205,151
1248,85,151
1778,138,151
1062,217,151
2707,149,151
1207,92,151
1230,97,151
2322,86,151
2290,1140,151
1727,135,151
1109,505,151
2104,20,151
2577,17,151
2640,46,151
1878,38,151
2306,22,151
1216,105,151
2126,42,151
2826,132,151
1754,608,151
1971,213,151
1902,18,151
1770,17,151
1558,160,151
2581,184,151
1962,215,151
1445,15,151
2760,41,151
1525,34,151
2704,46,151
2492,32,151
1543,92,151
2304,42,151
2664,396,151
2569,454,151
2490,184,151
1885,423,151
1993,316,151
2539,128,151
2139,30,151
2631,48,151
1248,42,151
1778,98,151
1062,120,151
2707,203,151
1207,60,151
1230,75,151
2322,76,151
2290,1833,151
1727,195,151
1109,622,151
1571,70,151
2956,59,151
2104,52,151
2577,97,151
2640,145,151
1878,150,151
2306,23,151
1216,65,151
2826,292,151
1754,408,151
1971,191,151
1902,22,151
1247,30,151
1770,23,151
1558,117,151
2581,130,151
1962,173,151
1445,36,151
2444,26,151
2867,24,151
2760,112,151
1525,93,151
2704,136,151
2492,31,151
1543,57,151
2304,41,151
2664,273,151
2569,237,151
2490,181,151
1885,140,151
1993,120,151
2539,66,151
2139,28,151
2631,108,151
1248,57,151
1778,162,151
1062,334,151
2707,203,151
1207,254,151
1230,96,151
2322,162,151
2290,1809,151
1727,226,151
1109,716,151
1571,21,151
2104,21,151
2577,18,151
2640,35,151
1878,38,151
2306,16,151
1216,108,151
2826,154,151
1754,351,151
1971,159,151
1247,17,151
1558,209,151
2581,163,151
1962,160,151
2760,26,151
1525,24,151
2704,38,151
2492,23,151
1543,46,151
2304,33,151
2664,326,151
2569,525,151
2490,175,151
1885,1396,151
1993,712,151
2539,429,151
2139,137,151
2631,325,151
1248,174,151
1778,789,151
1062,944,151
2707,1671,151
1207,127,151
1230,138,151
2322,206,151
2290,2004,151
1727,890,151
1109,1613,151
1571,229,151
2956,312,151
2104,166,151
2577,235,151
2640,247,151
1878,155,151
2306,51,151
1216,168,151
2126,60,151
2826,972,151
1754,717,151
1971,182,151
1902,53,151
1770,48,151
1198,375,151
1311,655,151
1803,780,151
1438,93,151
2494,101,151
1847,74,151
1558,509,151
2581,323,151
1962,556,151
1445,66,151
2444,60,151
2867,70,151
2760,443,151
1525,823,151
2704,873,151
2492,173,151
1543,216,151
2304,144,151
2664,748,151
2569,368,151
2490,305,151
1885,392,151
1993,311,151
2539,192,151
2139,29,151
2631,84,151
1248,57,151
1778,397,151
1062,489,151
2707,773,151
1207,216,151
1230,194,151
2322,199,151
2290,532,151
1727,422,151
1109,607,151
2640,25,151
1878,17,151
2306,24,151
1216,52,151
2826,682,151
1754,351,151
1971,151,151
1198,86,151
1803,83,151
1438,123,151
2494,133,151
1847,134,151
1558,246,151
2581,144,151
1962,364,151
1445,28,151
2444,28,151
2867,19,151
1525,43,151
2704,40,151
2492,28,151
1543,49,151
2304,35,151
2664,414,151
2569,261,151
2490,174,151
1885,513,151
1993,304,151
2539,223,151
2139,40,151
2631,258,151
1248,130,151
1778,484,151
1062,485,151
2707,522,151
1207,76,151
1230,94,151
2322,195,151
2290,2311,151
1727,478,151
1109,838,151
1571,12,151
2104,22,151
2577,27,151
2640,26,151
1878,38,151
2306,25,151
2826,669,151
1754,497,151
1971,155,151
1902,18,151
1247,18,151
1198,59,151
1311,135,151
1803,196,151
1438,78,151
2494,73,151
1847,91,151
1558,238,151
2581,278,151
1962,274,151
1445,27,151
2760,39,151
1525,50,151
2704,66,151
2492,24,151
1543,41,151
2304,31,151
2664,588,151
2569,438,151
2490,284,151
1885,1321,151
1993,894,151
2539,722,151
2139,101,151
2631,465,151
1248,362,151
1778,1115,151
1062,1233,151
2707,1751,151
1207,182,151
1230,177,151
2322,310,151
2290,3672,151
1727,769,151
1109,2124,151
1571,110,151
2956,89,151
2104,68,151
2577,84,151
2640,97,151
1878,88,151
2306,80,151
1216,287,151
2126,41,151
2826,903,151
1754,1178,151
1971,269,151
1902,36,151
1247,36,151
1770,36,151
1198,424,151
1311,873,151
1803,914,151
1438,195,151
2494,189,151
1847,168,151
1558,455,151
2581,390,151
1962,600,151
1445,34,151
2867,33,151
2760,263,151
1525,685,151
2704,471,151
2492,45,151
1543,169,151
2304,88,151
2664,739,151
2569,544,151
2490,531,151
1885,756,151
1993,587,151
2539,233,151
2139,43,151
2631,76,151
1248,57,151
1778,194,151
1062,266,151
2707,476,151
1207,124,151
1230,194,151
2322,232,151
2290,1159,151
1727,307,151
1109,784,151
1571,112,151
2956,52,151
2104,71,151
2577,67,151
2640,409,151
1878,280,151
2306,30,151
1216,105,151
2126,25,151
2826,518,151
1754,1129,151
1971,299,151
1902,26,151
1247,31,151
1770,28,151
1558,148,151
2581,213,151
1962,341,151
1445,52,151
2444,37,151
2867,57,151
2760,191,151
1525,243,151
2704,377,151
2492,37,151
1543,91,151
2304,61,151
2664,413,151
2569,358,151
2490,268,151
1885,223,151
1993,214,151
2539,115,151
2139,51,151
2631,181,151
1248,198,151
1778,126,151
1062,224,151
2707,268,151
1207,90,151
1230,135,151
2290,882,151
1727,246,151
1109,290,151
1571,24,151
2640,32,151
1878,31,151
2306,25,151
1216,104,151
2126,33,151
2826,241,151
1754,886,151
1971,240,151
1770,17,151
1558,195,151
2581,193,151
1962,244,151
2867,14,151
2704,33,151
1543,147,151
2304,39,151
2664,681,151
2569,997,151
2490,242,151
1885,493,151
1993,495,151
2539,132,151
2139,27,151
1778,149,151
1062,263,151
2707,205,151
1207,169,151
1230,133,151
2322,129,151
2290,1657,151
1727,169,151
1109,786,151
2640,46,151
1878,33,151
2306,16,151
2126,28,151
2826,164,151
1754,270,151
1971,100,151
1247,16,151
1558,151,151
2581,129,151
1962,155,151
1525,14,151
2704,39,151
2492,18,151
1543,36,151
2664,174,151
2569,322,151
2490,136,151
1885,503,151
1993,431,151
2539,70,151
2139,29,151
2631,100,151
1248,47,151
1778,226,151
1062,299,151
2707,439,151
1207,293,151
1230,255,151
2322,263,151
2290,1659,151
1727,197,151
1109,743,151
1571,51,151
2956,40,151
2104,40,151
